ID,name_seq,collection_time,index,is.node,pmsmdemdef,STN,AMRany,ESBLR,CiprofloxacinR,AzithromycinR,Genotype,Genotype_simplified,Phylowave_group
1274,SRR3531344,2015.70411,0.040264789,no,Travel,Travel,1,1,1,0,03.06.2001,03.06.2001,6
1275,SRR8599083,2019.117808,0.030731516,no,non-pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1276,SRR8861601,2019.227397,0.030004198,no,non-pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1277,SRR8634611,2019.131507,0.03062031,no,non-pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1278,SRR10212222,2019.709589,0.027040426,no,pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1279,SRR7527640,2018.460274,0.033331279,no,non-pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1280,SRR7842074,2018.564384,0.032699539,no,non-pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1281,SRR7358015,2017.950685,0.033017314,no,non-pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1282,SRR3530860,2015.969863,0.039072357,no,Travel,Travel,0,0,0,0,03.06.2001,03.06.2001,6
1283,SRR8166026,2018.810959,0.030523013,no,non-pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1284,SRR7866104,2018.641096,0.031131254,no,non-pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1285,SRR7221259,2016.726776,0.036766352,no,pMSM,non-STN,1,0,1,0,03.06.2001,03.06.2001,6
1286,ERR1364167,2008.997268,0.095226386,no,non-pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1287,ERR1364245,2011.452055,0.064710199,no,pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1288,ERR1364244,2011.443836,0.06461489,no,pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1289,ERR1364198,2010.057534,0.080658764,no,pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1290,SRR10013363,2019.610959,0.02269051,no,non-pMSM,non-STN,1,0,0,1,03.06.2001,03.06.2001,6
1291,SRR7974362,2018.734247,0.026539214,no,non-pMSM,non-STN,1,1,1,0,03.06.2001,03.06.2001,6
1292,ERR1364170,2009.128767,0.085858592,no,Travel,Travel,1,0,0,1,03.06.2001,03.06.2001,6
1293,SRR5029842,2015.668493,0.035415781,no,pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1294,ERR1364168,2009.030137,0.076236682,no,pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1295,ERR1364144,2008.174863,0.080391145,no,pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1296,ERR1364213,2010.605479,0.065320544,no,non-pMSM,non-STN,0,0,0,0,03.06.2001,03.06.2001,6
1297,ERR1364157,2008.655738,0.078385146,no,Travel,Travel,0,0,0,0,03.06.2001,03.06.2001,6
1298,SRR9595074,2019.460274,0.062737458,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1299,SRR9311800,2019.441096,0.062930955,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1300,SRR9260078,2019.391781,0.064289442,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1301,SRR9661219,2019.487671,0.062930678,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1302,SRR9260988,2019.421918,0.063718553,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1303,SRR9861249,2019.542466,0.062621539,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1304,SRR9257912,2019.391781,0.064122522,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1305,SRR8052183,2018.753425,0.073031051,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1306,SRR8238024,2018.865753,0.072330931,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1307,SRR11016591,2020.071038,0.067098244,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1308,SRR7895995,2018.69863,0.073390596,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1309,SRR8105424,2018.778082,0.072192035,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1310,SRR7850058,2018.616438,0.073514965,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1311,SRR9306471,2019.421918,0.063275417,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1312,SRR10397416,2019.808219,0.063057515,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1313,SRR9973704,2019.583562,0.062328166,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1314,SRR8490597,2019.041096,0.072119068,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1315,SRR10806384,2019.961644,0.06700984,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1316,SRR9151839,2019.383562,0.064732884,no,pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1317,SRR9257727,2019.369863,0.064949351,no,pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1318,SRR7850125,2018.547945,0.073864503,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1319,SRR9260888,2019.40274,0.063575731,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1320,SRR8440732,2019.00274,0.072251414,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1321,SRR10858724,2019.99726,0.067393245,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1322,SRR9018538,2019.315068,0.06748561,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1323,SRR10799756,2019.958904,0.066489453,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1324,SRR10843863,2019.978082,0.067339775,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1325,SRR10228517,2019.709589,0.06319995,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1326,SRR10236652,2019.731507,0.062860948,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1327,SRR9151841,2019.383562,0.064129303,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1328,SRR9836886,2019.463014,0.061560208,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1329,SRR9151835,2019.383562,0.064072907,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1330,SRR10228514,2019.728767,0.063959632,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1331,SRR11048341,2020.079235,0.068304835,no,pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1332,SRR9178558,2019.386301,0.064473289,no,pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1333,SRR9178567,2019.386301,0.064473289,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1334,SRR9089371,2019.350685,0.067664801,no,non-pMSM,non-STN,0,0,0,0,NA,NA,6
1335,SRR9845589,2019.526027,0.062358983,no,pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1336,SRR10212129,2019.712329,0.064516024,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1337,SRR10666900,2019.920548,0.066260129,no,pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1338,SRR9188497,2019.389041,0.06399025,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1339,SRR9899923,2019.561644,0.062170989,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1340,SRR10479290,2019.849315,0.064968926,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1341,SRR7974368,2018.734247,0.072914079,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1342,SRR9719308,2019.517808,0.06213459,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1343,SRR8863358,2019.232877,0.071516637,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1344,SRR8524572,2019.060274,0.072149844,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1345,SRR8554751,2019.079452,0.072091067,no,pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1346,SRR7975989,2018.731507,0.072761925,no,pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1347,SRR9188443,2019.389041,0.063682608,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1348,SRR7943922,2018.712329,0.073046581,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1349,SRR7943921,2018.712329,0.073046581,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1350,SRR9089361,2019.353425,0.067731225,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1351,SRR10228554,2019.717808,0.06312562,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1352,SRR9678253,2019.49863,0.061959844,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1353,SRR9825574,2019.517808,0.061693246,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1354,SRR10491379,2019.860274,0.064752212,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1355,SRR10452817,2019.843836,0.063838519,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1356,SRR11048340,2020.079235,0.066423205,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1357,SRR8240974,2018.863014,0.071421369,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1358,SRR9620984,2019.479452,0.061428173,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1359,SRR7866254,2018.682192,0.072192532,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1360,SRR10212132,2019.69589,0.061722197,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1361,SRR10985499,2020.051913,0.063900551,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1362,SRR10397400,2019.821918,0.06026353,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1363,SRR8418873,2018.989041,0.069679188,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1364,SRR8715602,2019.134247,0.069222715,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1365,SRR8325550,2018.928767,0.069491241,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1366,SRR9620979,2019.479452,0.058768952,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1367,SRR9273284,2019.405479,0.060038743,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1368,SRR9874815,2019.536986,0.058108536,no,pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1369,SRR7842200,2018.638356,0.069977311,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1370,SRR7836290,2018.660274,0.070097112,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1371,SRR7835330,2018.657534,0.07007665,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1372,SRR10228512,2019.715068,0.058155982,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1373,SRR10247373,2019.750685,0.058486405,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1374,SRR10527349,2019.882192,0.059585451,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1375,SRR7974366,2018.734247,0.067727738,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1376,SRR7187800,2017.761644,0.072537566,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1377,SRR7265971,2017.961644,0.073495054,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1378,SRR7286391,2018.367123,0.070215907,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1379,SRR7179835,2018.331507,0.070335918,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1380,SRR7251445,2018.271233,0.071186446,no,pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1381,SRR7221230,2017.756164,0.071544178,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1382,SRR7251002,2018.383562,0.069967671,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1383,SRR7367472,2018.386301,0.070947856,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1384,SRR7250954,2018.383562,0.070981541,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1385,SRR7236437,2018.369863,0.071097674,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1386,SRR7474035,2018.479452,0.06826622,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1387,SRR7172263,2018.317808,0.071474438,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1388,SRR7285565,2018.356164,0.070997889,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1389,SRR7500958,2018.487671,0.06823668,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1390,SRR7416054,2018.432877,0.06874607,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1391,SRR7291598,2018.353425,0.070903765,no,pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1392,SRR7223074,2017.408219,0.07309457,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1393,SRR7179896,2017.386301,0.073119097,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1394,SRR7250946,2018.328767,0.070887416,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1395,SRR7274753,2018.356164,0.070632903,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1396,SRR7265853,2018.364384,0.070727368,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1397,SRR7407916,2018.427397,0.068531158,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1398,SRR7416063,2018.449315,0.068630431,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1399,SRR7358264,2018.430137,0.06848127,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1400,SRR7172287,2017.756164,0.072258195,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1401,SRR7285454,2017.871233,0.073346395,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1402,SRR7230228,2017.676712,0.071411835,no,pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1403,SRR7215479,2017.693151,0.071686334,no,pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1404,SRR7191736,2017.717808,0.071574062,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1405,SRR7221224,2018.287671,0.070898713,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1406,SRR7184320,2017.394521,0.07253649,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1407,SRR7286398,2017.350685,0.07405681,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1408,SRR7236576,2017.838356,0.072467816,no,non-pMSM,non-STN,1,1,1,1,03.06.2003,03.06.2003,6
1409,SRR7291546,2018.408219,0.068270992,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1410,SRR10799755,2019.961644,0.055806266,no,pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1411,SRR10212224,2019.69589,0.052953038,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1412,SRR8440735,2018.99726,0.063827011,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1413,SRR8440739,2019.008219,0.06375776,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1414,SRR10198850,2019.679452,0.05307601,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1415,SRR10228169,2019.69863,0.052888729,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1416,SRR10806392,2019.975342,0.055942993,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1417,SRR9826939,2019.523288,0.05142565,no,pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1418,SRR9719287,2019.517808,0.05206733,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1419,SRR9121360,2019.364384,0.056206568,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1420,SRR10270580,2019.753425,0.053028655,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1421,SRR9178553,2019.386301,0.054145228,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1422,SRR9188557,2019.389041,0.053865828,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1423,SRR9678248,2019.49863,0.051829719,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1424,SRR9720381,2019.520548,0.051056332,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1425,SRR8114782,2018.789041,0.063272842,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1426,SRR7943896,2018.712329,0.064272231,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1427,SRR7849986,2018.673973,0.064746001,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1428,SRR7367398,2018.408219,0.066923547,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1429,SRR7866288,2018.682192,0.064309734,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1430,SRR9306530,2019.424658,0.051864634,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1431,SRR9257748,2019.323288,0.056973073,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1432,SRR10049395,2019.632877,0.051883809,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1433,SRR9678246,2019.49863,0.05082122,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1434,SRR8568153,2019.09589,0.062533308,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1435,SRR3530646,2016.286885,0.063568899,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1436,SRR10212151,2019.69589,0.050671509,no,pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1437,SRR7401614,2018.405479,0.065772564,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1438,SRR4787874,2016.486339,0.063804686,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1439,SRR4897738,2016.631148,0.065401544,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1440,SRR7184365,2018.021918,0.068756246,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1441,SRR7266787,2018.367123,0.066868103,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1442,SRR7230380,2018.367123,0.066868103,no,pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1443,SRR7290986,2018.353425,0.066855495,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1444,SRR7286499,2018.383562,0.066656836,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1445,SRR7276899,2018.353425,0.066834088,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1446,SRR7191716,2017.827397,0.068919762,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1447,SRR7170928,2018.287671,0.069123567,no,pMSM,STN,1,1,1,0,03.06.2003,03.06.2003,6
1448,SRR7170932,2018.254795,0.06941098,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1449,SRR7170936,2018.268493,0.069391821,no,pMSM,STN,1,1,1,0,03.06.2003,03.06.2003,6
1450,SRR7170938,2018.287671,0.069100895,no,pMSM,STN,0,0,0,0,NA,NA,6
1451,SRR7170921,2018.271233,0.069315693,no,non-pMSM,STN,1,1,1,0,03.06.2003,03.06.2003,6
1452,SRR7170920,2018.268493,0.069312653,no,pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1453,SRR7367570,2018.389041,0.067816037,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1454,SRR7170926,2018.312329,0.068687289,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1455,SRR7170930,2018.276712,0.069274522,no,pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1456,SRR7170937,2018.273973,0.069173229,no,pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1457,SRR7170931,2018.287671,0.068856553,no,non-pMSM,non-STN,0,0,0,0,NA,NA,6
1458,SRR7170927,2018.293151,0.06883272,no,pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1459,SRR7187833,2018.356164,0.068248996,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1460,SRR7170922,2018.260274,0.069253278,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1461,SRR7276883,2018.279452,0.069033444,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1462,SRR7170934,2018.273973,0.069064001,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1463,SRR7170935,2018.276712,0.069056675,no,pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1464,SRR7170929,2018.254795,0.068923191,no,pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1465,SRR7170924,2017.39726,0.070755543,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1466,SRR7170923,2017.531507,0.069951417,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1467,SRR7170933,2017.758904,0.069127007,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1468,SRR7170925,2017.386301,0.070410944,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1469,SRR7223115,2017.060274,0.071056425,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1470,SRR4897294,2016.360656,0.063357604,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1471,SRR4897684,2016.377049,0.063899497,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1472,SRR4787270,2016.377049,0.063899497,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1473,SRR7244328,2017.810959,0.067223054,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1474,SRR7291023,2017.835616,0.068099115,no,non-pMSM,non-STN,1,1,1,0,03.06.2003,03.06.2003,6
1475,SRR7221247,2017.772603,0.067265561,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1476,SRR4897759,2016.363388,0.06277821,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1477,SRR7291906,2017.468493,0.064942096,no,non-pMSM,non-STN,0,0,0,0,NA,NA,6
1478,SRR7285558,2017.465753,0.064999976,no,pMSM,non-STN,0,0,0,0,NA,NA,6
1479,SRR7367475,2017.490411,0.064649856,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1480,SRR7290931,2017.50137,0.064709529,no,pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1481,SRR7283801,2017.454795,0.065037239,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1482,SRR5005341,2016.775956,0.064716665,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1483,SRR7286597,2017.238356,0.068188554,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1484,SRR7274851,2017.416438,0.064996143,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1485,SRR7286257,2017.712329,0.063615047,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1486,SRR7367251,2017.413699,0.064951113,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
1487,SRR7223125,2017.052055,0.067071709,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
1488,SRR7172297,2017.068493,0.067060991,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
1489,SRR4897756,2016.338798,0.06130144,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
1490,SRR9083709,2019.347945,0.051101893,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
1491,SRR9151830,2019.383562,0.048627196,no,pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1492,SRR10319756,2019.786301,0.045977069,no,pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1493,SRR7184237,2017.906849,0.064653951,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1494,SRR7191560,2017.734247,0.060908367,no,pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1495,SRR3530622,2016.202186,0.058998904,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
1496,SRR7172295,2018.20274,0.060044896,no,pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1497,SRR7266777,2017.027397,0.064036796,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1498,SRR4897241,2016.642077,0.06067639,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
1499,SRR5006338,2016.336066,0.059450154,no,Travel,Travel,1,1,1,0,03.06.2003,03.06.2003,6
1500,SRR4788282,2016.300546,0.058798253,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1501,SRR4787057,2015.70137,0.060976625,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1502,SRR3531023,2015.739726,0.060357626,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1503,SRR4787895,2016.704918,0.059532913,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
1504,SRR3530457,2015.709589,0.060653551,no,pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1505,SRR5023698,2015.709589,0.060611669,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
1506,SRR7215527,2017.010959,0.061945643,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
1507,SRR7276953,2017.243836,0.063045077,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
1508,SRR7286569,2017.59726,0.058828808,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1509,SRR4195588,2015.978082,0.059693981,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
1510,SRR7250987,2017.243836,0.063030478,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
1511,SRR7184338,2017.180822,0.063634091,no,non-pMSM,non-STN,0,0,0,0,03.06.2003,03.06.2003,6
1512,SRR7184216,2018.347945,0.056331901,no,Travel,Travel,1,1,1,1,03.06.2003,03.06.2003,6
1513,SRR7204317,2017.676712,0.05867646,no,Travel,Travel,0,0,0,0,03.06.2003,03.06.2003,6
